,January,February,March,April,May,June,July,August,September,October,November,December,Year
MEX,14.308607690127564,15.179741753474078,17.79731882354247,21.10901331018642,23.79973423333951,25.80588258343088,26.983934190539514,26.98932675962222,24.91903535819013,21.14121086214198,17.613832450209763,14.825284981429023,20.872743583019467
MHL,26.37261962888572,25.93635777065714,26.08055332728572,26.64892578124286,27.35749162947143,28.063197544642858,28.410130092071427,28.59846278598571,28.6529628209,28.50189208984286,28.00350080218571,27.208186558314285,27.486190069290483
MKD,3.535919189452,3.961267089842,5.623779296874,8.34506225586,13.575201416,18.60883789062,24.288580322260003,23.6517578125,18.37431030274,12.51223144532,8.185864257814,5.022357177734,12.140430704751333
MLI,19.99037586558182,22.914341319693182,26.320902044118192,28.56894406405455,28.81075911087954,29.02924000132728,29.800548206670456,29.13456101851591,27.82560175115682,26.333045959472724,23.654009732329545,20.74794977361364,26.094189903951143
MLT,13.4637756348,13.5094909668,14.3438415527,15.7364807129,18.4893493652,21.7499694824,25.3143005371,25.9033508301,23.365814209,20.0933227539,17.2848205566,14.7903137207,18.67040252685
MMR,17.842296600341868,20.953595161439694,24.763469696040936,27.31536579132188,26.564760208131244,25.118325233453124,24.549350738525003,24.19505977630001,22.887106895443758,20.627220153815937,19.59501266478844,16.86480236053281,22.606363773344558
MNE,4.683517456055,5.0009384155275,6.213546752927499,8.8118667602575,13.83836364745,18.4207000732,23.813560485825,23.262237548825,18.612197875975,13.31727600095,9.306060791015,5.95581817627,12.603006998689793
MNG,-17.396656799321285,-15.584278215684996,-9.516404506139724,-0.4566332135890145,9.295843069888068,15.97756565639286,18.115514700754293,15.308275059288144,8.765388706755422,0.1376935686379959,-10.126931326730146,-16.310371180945992,-0.14924954005786453
MNP,25.6424865723,25.1960296631,25.2536010742,25.8726501465,26.655380249,27.6956329346,28.369140625,28.816696167,28.8251800537,28.64991760255,27.80950927735,26.7746887207,27.130076090499998
MOZ,24.886819550487875,24.71710574988788,24.139332164403037,23.0543407093303,21.049025102096973,19.36307132606061,19.54798380533939,21.619566946327264,23.84008696584243,25.896217114993934,26.10215990471212,25.054190895769693,23.272491686270957
MRT,18.232349102315386,20.81284430088462,24.036562406102565,26.99492469200768,28.995197785202564,30.4439172989282,31.244596041166663,31.123400565905133,29.305104573574354,26.51467269505641,22.59033046625128,18.915841127051284,25.767478421203844
MSR,24.2493591309,23.7666015625,23.7021484375,23.9307250977,24.4887390137,25.2386169434,26.3935852051,27.5964050293,28.0660705566,27.6684265137,26.7156982422,25.3854370117,25.600151062025002
MTQ,24.23738098145,23.99937438965,24.0657043457,24.36534118655,24.88165283205,25.60401916505,26.8604888916,28.0008544922,28.1356201172,27.52947998045,26.5895690918,25.2756500244,25.795427958175
MUS,25.871673584,26.66035461425,26.90379333495,26.37026977535,24.54983520505,22.7191467285,21.5001220703,21.0141143799,20.95347595215,21.6052398682,22.8019866943,24.4835357666,23.78612899779584
MWI,22.330838012700003,22.33374633789,21.78764648437,20.61908264161,19.08450012207,17.5413421631,18.40412292482,20.97297668457,23.3269744873,25.69585571290001,26.42832336425,23.380172729489995,21.82546513875583
MYS,24.74498184867826,24.893541418986967,26.01561173149566,26.662084164821746,26.94597459876522,26.630669635282608,26.25709334663044,26.477483334734774,26.8842786706,26.736318837047826,26.16107310419565,25.313256305191302,26.14353058303588
MYT,27.2288513184,27.5128173828,27.9296875,27.975402832,26.855255127,25.375579834,24.341583252,23.9879760742,24.0552978516,24.6611022949,25.7627868652,26.8546142578,26.04507954915833
NAM,23.89307963053667,23.780151367179997,22.803307088213334,21.935493977866667,19.58811543783,17.209616088866667,17.368774414060002,19.684363810216663,22.430086263026663,24.90450846354,24.382946777346667,24.1013478597,21.840149264865275
NCL,26.48972574868333,27.209833780933337,27.035832723,25.739003499333336,23.433761596683336,21.839533487966666,20.713256835933333,20.7080637614,21.2171681722,22.110168457066667,23.586471557600003,25.45553588865,23.79486295912083
NER,17.25213339162651,20.32460696198373,24.4098673975721,26.740934859876745,27.74046361168372,29.218035320895343,30.12125485442558,29.115096691051164,27.434132420734887,25.51078406045117,22.07312082689768,18.176243981644426,24.84305619823692
NFK,22.3378295898,23.2794494629,22.9932556152,21.3453369141,19.4160766602,18.1045227051,16.8511657715,16.5498657227,16.9598083496,17.5444946289,19.1051940918,20.9704284668,19.62145233155
NGA,24.341054280593937,26.49960882013637,28.12436190518788,27.518777558296968,26.13239172733333,25.81619540127272,25.71918741861516,25.16065470377575,24.83905769116363,25.13711177941515,25.29311578924242,24.292031028051515,25.73946234192373
NIC,25.674896240222218,25.92308892144445,26.542510986322224,27.04168701171111,27.74937269422222,27.95862494573333,28.456722683377777,29.024675157344447,28.662309434700003,27.610934787322226,26.521043565522223,25.97249688042222,27.261530275695375
NIU,27.00579833985,27.8962554932,27.960067749,27.047164917,25.3023681641,24.23776245115,23.36097717285,22.59953308105,22.95703125,23.6346282959,24.4651184082,25.72329711915,25.182500203454165
NLD,3.3403494698671428,2.917711530412857,3.465894426615715,5.778403145927143,9.710331508085716,13.3010297503,15.60495867047143,15.682094028999998,13.81086512972857,10.289991106298572,7.380392892021429,4.278638567242857,8.79672168549762
NOR,-6.058868408204146,-7.124241526532731,-5.937541682545024,-2.6264157178924634,3.587519948075637,9.75157798208561,11.73339322718244,9.510470506616828,6.085998535155854,1.8067425983711665,-0.9379823265999228,-5.260116949313512,1.2108780155333114
NPL,2.4662614302229096,5.60713334517,10.162753018471818,16.100388960406363,19.890056263332728,20.205067027695453,19.550853382454548,18.49464555220182,15.823838667440908,11.386233243059907,6.333421186967272,2.3018660111808185,12.360209840717046
NRU,27.4637145996,27.6105041504,27.7636413574,27.8446350098,27.7247924805,27.5530700684,27.3591003418,27.1316833496,27.050567627,26.9682006836,27.0943908691,27.4613952637,27.418807983408332
NZL,16.704631260464286,17.277119227817852,16.104552132742857,14.197038922999289,12.263025556285356,10.7908227103075,9.872771126883212,9.952808925082149,10.675483703615,11.274568830213928,12.979411533898928,15.182279314318572,13.106209437052412
OMN,19.43217558018824,20.775717342600004,24.682672837205885,28.062117632688235,32.355425666352936,34.87820075539411,34.69602158491176,34.681270823758815,32.58775239832353,28.64712344897647,24.187580781817648,20.973758473123528,27.996651443778433
PAK,4.878920335036924,7.398418328693426,12.817281869745894,17.931868333086253,23.83705334785659,27.74360226362256,27.55848263471077,26.662152412601547,23.28997411482592,17.177022298173178,9.986884483924614,5.431954799552051,17.05946793515248
PAN,26.38007027762857,26.82689993722857,27.30433000837143,27.605839320571427,27.40114920481429,26.66284615652857,26.77726963585714,27.222669328971424,27.182490757514284,27.20394025531428,26.803270612428573,26.2726702009,26.970287141344045
PCN,24.4107666016,25.38174438475,25.3624572754,24.36880493165,22.43768310545,20.920837402350003,19.8576049805,18.96755981445,18.97901916505,19.6083526611,20.9272918701,22.88166809085,22.008649190270834
PER,22.08424250285208,22.259162902820837,21.86449305217083,21.112945556637506,20.91682434082125,21.41066487629688,22.85447057088021,24.57009124755625,25.48042805989376,24.762691497795828,23.45692634582292,22.519767761227087,22.774392392897955
PHL,24.952232947715387,24.794649564296154,25.856182391830767,27.3734917274,28.499267578130763,28.462073692903854,27.79772714468077,27.749946007361544,27.92418964092692,27.70112375112692,26.95546663724231,25.834940983692302,26.99177433894231
PLW,27.6658325195,27.3380432129,27.4429626465,27.7753601074,28.2727966309,28.7632446289,28.8356933594,28.7966003418,28.8225708008,28.7088317871,28.4934082031,28.2108459473,28.2605158488
PNG,27.012537175957583,27.116201689754547,27.13572184244244,26.88931736801818,26.406267570724243,25.790675307772734,25.478598854754544,25.700165719690904,26.15905854196666,26.43737885445152,26.628106319542425,26.959830544212117,26.476154982440665
POL,-1.1309305826812848,-0.9466162787544502,0.5671149359814668,4.402769300671666,10.636208428269995,14.886722140838891,17.68865119085556,16.29423862032778,12.206614176422224,7.976503160265556,4.496297200521111,-0.4542270236549722,7.2186121057552946
PRI,24.770904541,24.3546295166,24.2625732422,24.4683380127,25.07652282715,25.80993652345,26.83322143555,27.84463500975,28.18788146975,27.6640014648,26.80978393555,25.69229125975,25.981226603187498
PRK,-10.857991998834637,-9.61628306996,-3.1055325594819085,4.581390380859091,11.771520441227272,16.593927556836363,19.015711004090917,18.55570845171818,14.2936040705,7.528708718041819,-0.965443004260909,-8.53838140314,4.938078215633015
PRT,12.008701869424286,12.088688441697856,12.396704537522142,13.595661708302858,15.725993565142858,19.57939147948571,22.64202444895,23.58268955776429,22.119992937357143,17.72398812429286,14.604777744829288,13.137969970706427,16.60054869878964
PRY,28.2589524213,27.67505421358824,26.124635584211763,23.51706650678824,21.737550623270582,20.308340633611763,21.609068029064705,24.294896742876475,27.80315444049412,28.876981847411763,28.447726978970586,27.91853422277059,25.547663520363233
PSE,10.249053955085,11.73213195801,14.8399200439,17.713790893549998,21.5902862549,25.26354980465,29.76370239255,29.96047973635,26.10673522945,21.621963501,16.20472717285,12.22177124025,19.77234268187875
PYF,26.888513183600004,27.56294555664,27.95194702148,27.97784423828,27.36848754884,26.45543823242,25.97018432618,25.54652709962,25.51061401368,25.69666748044,25.98165893556,26.3459411621,26.604730733236664
QAT,15.9685974121,18.4125213623,23.6425476074,27.245002746575,32.98318481445,38.04094696045,40.23165893555,39.957794189475,36.093162536625,29.646026611325,22.58521270755,17.89348602295,28.558345158895836
REU,26.57133483885,27.1431732178,27.135192871100003,26.1839904785,24.3105316162,22.5266876221,21.3517456055,21.0393066406,21.1628112793,22.1584777832,23.6276702881,25.351989746100003,24.046909332279167
ROU,0.1367736816412399,1.2954345703124537,3.278676350911333,6.913566080730001,12.885390218113336,17.441957600913334,22.197381591800003,21.67194010417333,15.965740966786663,10.474572753898666,5.885205078125334,1.7215535481770667,9.989016045465231
RUS,-23.904725952785352,-22.547076247182613,-17.522033468418257,-8.846558700275638,1.819934311390645,12.458235228980351,13.242354199880294,10.055826493743142,4.089103396103191,-4.195601779882455,-14.475572940454365,-20.71432657580392,-5.878370169558749
RWA,19.8240966797,20.6123199463,21.2612609863,21.4507141113,21.24461364745,22.5528717041,23.88163757325,24.64782714845,24.01596069335,22.02374267575,20.4087219238,19.68434143065,21.80067571003333
SAU,12.28079740084,15.259544959432,20.30872098482616,23.97768695537693,28.615341421272312,32.536584003149244,35.200069016676935,34.739482703576925,30.970412503758475,24.713808969343084,18.237238487835384,13.865702467693849,24.22544915614844
SDN,21.793250189884727,24.10872183905973,26.96687613592917,27.66356065537778,27.71808709038195,28.747327592636125,29.89876980251945,29.818029191761116,28.43124940660556,26.30598110622501,23.84419547186945,21.827238718669445,26.42694060007663
SEN,25.253073952418177,26.901372736154546,29.27023592860909,30.456825949936366,29.585779363472728,27.85531893644546,27.105074795818187,26.58446710758182,26.55573896928182,26.85081898081818,27.263291792445457,25.82216297496364,27.458680123995453
SGP,25.1311950684,24.9404602051,25.7192687988,27.0132751465,27.9396362305,27.4763793945,27.0543212891,27.250213623,27.5280761719,27.424041748,26.9145812988,25.8863220215,26.689814249674995
SHN,22.6284484863,23.6017456055,23.9649047852,23.7903747559,22.137878418,20.533782959,19.3531188965,18.6733703613,18.4699401855,18.8844909668,19.8339233398,21.1674194336,21.086616516116667
SJM,-16.847991045779416,-17.822586957159412,-19.748622221102934,-13.43056173885765,-4.3188548368552935,1.0149410472199,2.3313903808591765,1.84892901252347,-0.286342845244006,-4.834449319277412,-9.48219389074706,-15.005821676821178,-8.048513674270149
SLB,28.659712357954547,28.707380814981818,28.78301447087273,28.71911898526364,28.45235373757273,27.90474354136364,27.35159024327273,27.37188720701818,27.628057306454547,27.88366976650909,28.17952936344545,28.38740123401818,28.169038252393943
SLE,26.08418491907143,27.009072439999997,27.624694824214288,27.553780691957144,26.49820818218572,25.99984305245714,25.710379464285715,25.144234793542857,25.168622698114284,25.3436453683,25.06487601144286,25.34703281948571,26.045714605421427
SLV,24.46110534665,25.34017944335,26.7970428467,28.0562133789,28.9953765869,29.33389282225,29.54682922365,28.8856506348,27.26737976075,25.9267425537,24.7710266113,24.2433319092,26.968730926512496
SMR,4.19052124023,4.46337890625,5.55487060547,8.33715820312,13.4370117188,18.6313781738,23.6044921875,22.8480529785,18.4137268066,12.7341003418,8.52270507812,5.07092285156,12.150693257645832
SOM,24.052556355796675,24.95941874186668,26.534999593096664,28.15516255697,29.108602905269997,28.38369852701,26.982076009106663,27.407708740236664,28.15619201661,26.991969807946663,25.096252441406666,23.97527567545,26.650326114230555
SRB,1.305438995361075,2.0891342163075,3.7979698181137502,6.869346618653751,12.4384536743125,16.845863342275,22.072219848625,21.4446029663125,16.2818298339875,10.6225013732825,6.39390563965,2.6271629333487496,10.232369105019153
STP,26.93923950195,27.56912231445,28.0751953125,28.31396484375,28.247100830100003,27.66813659665,26.94606018065,26.5170135498,26.633682251,27.02659606935,27.41995239255,27.3926696777,27.395727793370835
SUR,27.02642144096667,27.129984537766667,27.38518948025556,27.22796969943333,26.185746934677784,24.813113742422225,25.758829752600004,30.61880493163333,31.337012396922223,31.14651489258889,30.5594007704,28.81615532768889,28.167095325612962
SVK,-0.9226030622207144,-0.0708661760601714,1.486301967076714,5.0557425362714286,11.173444475457144,15.039184570300003,18.08406284877143,16.99233572822857,12.861005510585716,8.308964320591429,4.67110334124,0.0085318429128571,7.723933991929534
SVN,0.9707946777345,1.594818115235,3.07405090332,6.12321472168,11.5297241211,15.58801269535,19.5373687744,18.89320373535,14.99557495115,9.749771118165,5.789276123045,1.84327697754,9.140757242839125
SWE,-6.094073825409658,-7.4199218750021,-5.936531914602584,-1.778035481770858,5.381891886393472,11.14948018392389,13.683481852216667,11.32504696315861,7.194334242078889,2.878849453396634,-0.1124827067056875,-5.061528523762807,2.100875854492872
SWZ,21.540367126475,21.766983032225,20.602012634275,18.291595458975,14.790199279775,13.236763000485,13.5199432373,16.40451049805,19.517807006825,20.7146148682,19.343711853025,20.666679382325,18.36626561482792
SYC,27.3581237793,27.5322113037,27.830413818350003,28.124710083,27.7096862793,26.2879486084,25.40644836425,25.24252319335,25.4598236084,26.00074768065,26.7532043457,27.2265472412,26.744365692133332
SYR,4.678390502929333,6.887832641604167,10.908129374183334,15.331720987950002,20.7924601237,26.13442230223333,31.64332834878333,30.599736531566663,24.36108907064167,17.376421610508334,10.815483093256669,6.852447509765834,17.19845517476022
TCA,23.9413146973,23.1679382324,23.115020752,23.555847168,24.3949890137,25.2796630859,26.2199401855,27.0972290039,27.4783630371,27.0548095703,26.0910339355,24.9502868652,25.195536295566665
TCD,18.283195858908336,21.12441798619047,24.69539170038572,26.15389578682857,26.92478506906429,28.406002226328567,29.305172148204765,28.472976684571428,26.69544546944762,24.623817080542857,22.009528023854767,18.862479800266662,24.629758986216174
TGO,26.46755545478572,28.15410505021428,29.195116315557147,28.115007673,26.61526925222857,25.867514474057145,25.733250209257143,25.152291434157146,24.8951677595,25.28064400812857,26.22050694058572,26.537697928285716,26.519510541646426
THA,21.755678710936,23.911369628912,27.793801269536,29.670274658208,28.207937011724,26.62729980468,25.968701171868,25.783177490240003,25.080299072264,23.54159057616799,22.703936767588,20.62405639648,25.139010213217002
TJK,-11.367849985758331,-9.46134440104259,-4.355878194179167,1.2411422729469168,6.556378682447499,13.366559346514585,16.1616566975925,15.052485148110833,10.063570658370834,2.1128412882476666,-5.78098042806575,-10.000911712634668,1.9656391143791936
TKL,28.4320068359,28.6650695801,28.8111877441,28.8202209473,28.6928405762,28.303314209,27.9389953613,27.7007141113,27.8153381348,27.9716491699,28.0812988281,28.2068481445,28.286623636874996
TKM,3.708595607591826,5.995280390201304,9.790925399115652,15.882662565808694,22.175335427982606,29.358800473413044,32.14745563008262,30.0798472528913,23.518843941065217,14.813045335852172,7.872947361156956,5.991391389263479,16.777927564535407
TLS,28.6985900879,28.24520874022,28.161083984380003,28.13823242186,27.91512451172,27.1119140625,26.42243041992,26.23432006836,26.67767333986,27.519586181620003,28.79846191406,29.2412536621,27.763656616208337
TON,26.8580169678,27.6446533203,27.67303466795,26.61503601075,24.730987548850003,23.669128418,22.5493774414,21.858779907250003,22.21049499515,22.8910675049,23.9387664795,25.40097045895,24.670026143400005
TTO,25.333353678366667,25.2582906087,25.362497965466662,25.696858723966667,26.260813395166668,26.754913330066667,27.265553792333336,28.195302327466667,28.105967203766667,27.5453898112,26.897857666000004,25.99439493813333,26.555932786719442
TUN,11.372488168565384,12.79513315053846,14.949927696807691,17.191873403700004,21.023399939915382,24.981557992792304,28.58020723784616,28.108501727761546,24.199507493223077,19.74978872446154,15.652538593,12.690868671115386,19.274649399977246
TUR,2.865971615439763,4.049261795846211,6.453447040757948,10.021994339786316,15.403780485450785,20.857307835621054,26.64755811188421,25.78544375771316,19.636290700815792,13.623466893243682,8.292268451893158,4.9739677027625,13.217563227601216
TUV,28.4205423991,28.48924764,28.6295267741,28.6887512207,28.6476949056,28.6142985026,28.354797363266663,28.28178914386667,28.364339192733336,28.3149108887,28.280975341766663,28.317972819033333,28.450403849288893
TWN,16.184438069666665,16.2869974772,19.46486918131667,22.38589477538333,25.43100992838333,27.45347595215,28.046885172533333,27.776641845683333,26.4097595215,24.04845174151667,20.858769734716667,17.070795695,22.618165757920835
TZA,21.461324637274288,22.339796665725714,22.96540352957714,22.508087158208568,21.090059116902857,20.036213902065715,20.41136648995714,21.527056884762857,22.52063424247143,23.307293701174284,22.948580496654287,21.50555507114571,21.885114324659998
UGA,21.94954740084615,23.90980412409231,24.55875807542308,23.782581035907693,22.139214148899995,21.71053138146154,22.55529080903077,23.69950749323077,23.403702955976925,22.260028545676924,20.79349693885385,20.23531400240769,22.583148075983974
UKR,-2.4311636788501425,-0.8187282017304915,1.777346365792224,6.387297712053429,13.00753522600857,18.180863734654285,22.94235403878572,21.63006766182,14.856167166577146,9.290359933038284,4.239255196706229,-0.5370928083144573,9.0436885288784
UMI,26.2745666504,26.2894897461,26.2852478027,26.3357543945,26.5932617188,26.4083557129,25.7107849121,25.2973327637,25.2913513184,25.4007263184,25.7036743164,26.0881347656,25.973223368333333
URY,27.276943206775,26.69293594360001,23.7765541076625,19.403278350837496,14.8130035400375,12.179500579825,12.16899871825,15.00159835815,17.7053375244125,19.948623657225,22.514129638675,25.803813934325,19.773726463314585
USA,-4.826462781340791,-4.009235676983024,-0.6309802276532938,4.454240527830887,11.204886952541306,16.835503100160114,19.51184454939189,18.68150105083708,13.556129969264395,7.146027676778791,1.0475199787393483,-3.0754580604757358,6.657959754924246
UZB,-1.9138881138408568,0.5328151157939965,4.935468401224286,12.188581194192109,18.98393358503572,26.57673318044821,29.032499040864284,26.98806980678572,19.909641810825004,10.700871058864571,2.7362910679411074,0.371813092916,12.586902436754178
VCT,24.1018676758,23.895324707,24.0717468262,24.4578857422,25.0143737793,25.7286682129,26.9508972168,28.0240478516,28.0960388184,27.4652404785,26.5198974609,25.1912231445,25.793100992841662
VEN,26.35657435826,26.920321219294287,27.247385079517137,27.129146902897137,26.40959647042001,25.226255580354284,25.21121826172,27.93376028878286,29.45336303711428,29.299128941128576,28.027465820308567,26.893794468474287,27.17566753568929
VGB,24.3089904785,23.80859375,23.6388244629,23.814239502,24.3787536621,25.1136169434,26.2052307129,27.3572998047,27.8858337402,27.5048522949,26.5998840332,25.3204040527,25.49471028645833
VIR,24.3089904785,23.80859375,23.6388244629,23.814239502,24.3787536621,25.1136169434,26.2052307129,27.3572998047,27.8858337402,27.5048522949,26.5998840332,25.3204040527,25.49471028645833
VNM,18.161177317296666,19.747980753582084,23.74893697103333,26.528753916420825,26.91889826455833,26.45025889077917,26.08790842691666,25.695690155029165,24.795514424637503,22.76574452717917,20.29412968953042,17.421309153232084,23.21802520751628
VUT,27.864519391742856,28.293356759200005,28.439488002242857,27.715541294642858,26.055297851557143,24.798745291557143,23.745012555814288,23.771309988857144,24.2296447754,25.009456089571437,25.995043073371427,27.057220458957147,26.081219627742865
WLF,28.41777038575,28.75172424315,28.865264892600003,28.57179260255,27.8168792725,27.071319580100003,26.5739593506,26.26014709475,26.5371246338,26.97996520995,27.46739196775,27.9369659424,27.60419209799167
WSM,28.3086853027,28.6939697266,28.8051147461,28.5682067871,27.8494873047,27.0260620117,26.6051330566,26.203704834,26.4911804199,26.970489502,27.4164733887,27.8470153809,27.565460205083337
YEM,19.205952037468183,20.723272150213635,23.902352072977276,26.74980718438637,30.137646761804543,32.27102938564091,31.538029063827278,31.061140580604537,30.39381547407273,26.788048484109087,23.2160769376,20.474580244581823,26.371812531440536
ZAF,22.011346933793675,22.117449702057144,20.72800305425102,17.993762580719594,14.23652244100204,12.679914202007753,12.830242546237145,14.774194211373263,17.667838583190207,19.96221238739776,19.88744868064592,21.260395283602445,18.012444217189827
ZMB,20.922188313803336,21.04959818521333,20.641361490876665,20.455185953780006,19.775359090170003,18.06691691082,18.943030802406668,22.0031616211,24.645983886726672,26.74753011068,24.54350585937667,21.247895304356668,21.58680979410917
ZWE,23.00849533080625,22.562479019168748,21.7144699096625,20.74637413023749,18.3115806579625,16.246429443356252,16.797864913943748,20.356536865243747,23.957744598387496,27.10897254943125,25.341220855718756,22.937900543218756,21.590839068094795
